Cat #,Suffix,SITE,Period,Form,FormAssessment,Shape,Group,RimDiameter,MunsellPaste,PasteColor,Pocking,HCL,TemperReg,Temper%,Firing,Surface,Design,WallThick,Freq,Weight,Volume,Comments,Assessment,CeramicForm,MunsellSlipColor,Slip,RimShape,Sherds,Page,LevelStratum,Year,Episode
14333,BN,27826,LC,51,1,51,,,10YR6/4,light yellowish brown,1,0,1,2,2,11,0,53,1,13.8,0.43,,,,,,,,,,,
14333,BO,27826,LC,71,1,1351,,21,7.5YR5/6,strong brown,3,3,1,2,2,11,0,55,1,13.8,0.43,,,,,,,,,,,
14333,C,27826,LC,30,1,235,JG1,10,5YR5/6,red,1,2,1,2,2,12,0,48,1,13.8,0.43,Orange,,,,,,,,,,
14333,D,27826,LC,2,1,106,VG1,11,2.5YR5/6,red,1,3,1,2,2,12,0,37,1,13.8,0.43,,,,,,,,,,,
14333,E,27826,PC,14,2,51,,,10YR4/1,dark gray,2,3,1,3,2,12,0,88,1,13.8,0.43,,,,,,,,,,,
14333,F,27826,LC,14,1,13,,,10YR7/2,light gray,0,0,1,1,2,11,0,83,1,13.8,0.43,,,,,,,,,,,
14333,G,27826,LC,12,2,10,,,10YR7/1,light gray,1,0,1,2,2,11,0,39,3,13.8,0.43,3 PCS,,,,,,,,,,
14333,H,27826,LC,51,1,51,,,10YR6/6,brownish yellow,1,0,2,1,2,13,0,49,1,13.8,0.43,,,,,,,,,,,
14333,I,27826,LC,51,1,51,,,10YR7/4,very pale brown,0,1,1,1,2,13,0,65,1,13.8,0.43,SOME RED SLIP ON INT,,,,,,,,,,
14333,J,27826,LC,53,1,53,,,10YR7/6,yellow,1,0,2,1,2,11,0,68,1,13.8,0.43,,,,,,,,,,,
14333,K,27826,LC,53,1,1311,PG3,,10YR7/3,very pale brown,0,0,2,1,2,13,0,83,1,13.8,0.43,,,,,,,,,,,
14333,L,27826,PC,51,1,51,,,5YR5/8,yellowish red,1,0,1,2,0,11,0,85,1,13.8,0.43,ORANGISH CLAY,,,,,,,,,,
14333,M,27826,LC,51,1,51,,,10YR6/4,light yellowish brown,1,0,2,1,2,12,0,66,1,13.8,0.43,,,,,,,,,,,
14333,O,27826,PC,51,1,51,,,5YR5/6,red,2,3,1,3,2,11,0,64,1,13.8,0.43,,,,,,,,,,,
14333,P,27826,LC,51,1,10,,,10YR7/4,very pale brown,1,0,1,1,2,11,0,52,1,13.8,0.43,,,,,,,,,,,
14333,Q,27826,LC,51,1,51,,,10YR6/6,brownish yellow,0,0,1,2,2,13,0,70,1,13.8,0.43,SOME RED SLIP ON INT,,,,,,,,,,
14333,R,27826,LC,51,1,51,,,5YR5/8,yellowish red,3,3,1,3,1,11,0,58,1,13.8,0.43,,,,,,,,,,,
14333,S,27826,LC,23,1,846,BG3,33,5YR5/6,red,2,2,1,2,2,12,0,57,1,13.8,0.43,,,,,,,,,,,
14333,T,27826,LC,71,1,803,BG1,34,10YR6/2,light brownish gray,1,2,1,2,2,13,0,135,1,13.8,0.43,Some slip,,,,,,,,,,
14333,W,27826,LC,71,1,601,,29,10YR6/4,light yellowish brown,0,0,1,1,2,12,0,55,1,13.8,0.43,Could be a match with 14333 AJ,,,,,,,,,,
14333,Y,27826,LC,71,,665,,,10YR6/2,light brownish gray,1,0,1,1,2,11,0,60,1,13.8,0.43,Small turn-down rim,,,,,,,,,,
14333,Z,27826,LC,71,1,816,,,10YR5/3,brown,2,3,1,3,2,13,0,98,1,13.8,0.43,Flat tops,,,,,,,,,,
14334,AA,272220,LC,71,1,1014,BG2,,7.5YR3/4,dark brown,0,0,1,1,2,11,0,69,1,15.7,1.43,changed 14334(?) to 14334 2/16/11 AAP,,,,,,,,,,
14334,AC,272220,LC,71,1,841,,,2.5Y6/3,light yellowish brownish,1,2,1,2,2,11,0,50,1,15.7,1.43,,,,,,,,,,,
14334,AE,272220,PC,71,1,1005,,41,2.5YR4/8,red,1,2,1,2,2,11,0,69,1,15.7,1.43,2 pieces,,,,,,,,,,
14334,AF,272220,PC,71,1,604,,,10YR5/1,gray,3,1,1,1,2,11,0,59,1,15.7,1.43,,,,,,,,,,,
14334,AH,272220,PC,71,1,642,,,2.5Y6/2,light brownish gray,2,2,1,2,2,11,11,82,1,15.7,1.43,Interior incised lines (2),,,,,,,,,,
14334,AI,272220,LC,72,1,1315,PG2,,7.5YR6/6,reddish yellow,2,1,1,1,2,11,0,76,1,15.7,1.43,,,,,,,,,,,
14334,AJ,272220,LC,72,1,1310,PG2,,5YR5/6,red,1,0,1,1,2,11,0,75,1,15.7,1.43,,,,,,,,,,,
14334,AK,272220,PC,71,1,827,,24,7.5YR4/4,brown,2,2,1,2,0,11,0,62,1,15.7,1.43,,,,,,,,,,,
14334,AL,272220,PC,41,1,281,,,5YR4/6,red,3,2,2,2,0,11,0,89,1,15.7,1.43,,,,,,,,,,,
14334,AM,272220,PC,41,1,284,,21,10YR3/1,very dark grey,2,1,1,2,2,11,0,67,1,15.7,1.43,changed 1433(?) to 14334 2/16/11 AAP,,,,,,,,,,
14334,AN,272220,PC,32,1,276,,15,2.5Y6/2,light brownish gray,3,0,1,2,2,11,0,63,1,15.7,1.43,,,,,,,,,,,
14334,AP,272220,PC,41,1,231,,23,2.5Y6/2,light brownish gray,3,3,1,1,2,11,0,68,1,15.7,1.43,5 pieces,,,,,,,,,,
14334,AQ,272220,LC,41,1,250,JG3,,2.5Y5/4,light olive brown,2,2,1,2,2,11,0,91,1,15.7,1.43,2 PIECES,,,,,,,,,,
14334,AR,272220,PC,40,1,207,JG1,24,10YR3/2,very dark grayish brown,2,0,1,2,2,11,0,86,1,15.7,1.43,,,,,,,,,,,
14334,AT,272220,LC,32,1,1357,,17,5YR4/6,red,2,2,1,2,0,11,0,66,1,15.7,1.43,,,,,,,,,,,
14334,AU,272220,LC,71,1,1030,,28,10YR6/4,light yellowish brown,3,2,1,2,2,11,11,91,1,15.7,1.43,,,,,,,,,,,
14334,AV,272220,LPC,31,1,1333,,16,10YR4/1,dark gray,1,2,1,3,2,11,0,59,1,15.7,1.43,,,,,,,,,,,
14334,AW,272220,LC,54,1,55,,,10YR5/1,gray,2,2,1,1,2,11,0,69,1,15.7,1.43,,,,,,,,,,,
14334,AY,272220,PC,41,1,641,,20,2.5Y5/3,light olive brown,3,2,1,1,2,11,0,70,1,15.7,1.43,,,,,,,,,,,
14334,AZ,272220,,34,2,91,,,10YR7/4,very pale brown,2,2,1,2,2,11,0,59,1,15.7,1.43,neck,,,,,,,,,,
14334,D,272220,LC,51,1,55,,,2.5YR5/8,red,3,2,1,2,2,11,0,75,2,15.7,1.43,2 pieces,,,,,,,,,,
14334,E,272220,LC,54,1,54,,,10YR7/3,very pale brown,3,2,1,2,2,11,0,70,1,15.7,1.43,,,,,,,,,,,
14334,F,272220,,54,1,55,,,10YR5/4,yellowish brown,2,2,1,2,2,11,0,50,4,15.7,1.43,,,,,,,,,,,
14334,G,272220,LC,53,1,53,,,10YR5/6,yellowish brown,1,2,1,1,2,11,0,65,1,15.7,1.43,,,,,,,,,,,
14334,I,272220,LC,54,1,54,,,10YR5/4,yellowish brown,2,2,1,1,2,11,0,77,1,15.7,1.43,,,,,,,,,,,
14334,J,272220,LC,64,2,18,,,10YR6/6,brownish yellow,0,0,1,1,2,11,0,52,1,15.7,1.43,Hollow Support,,,,,,,,,,
14334,K,272220,LC,72,1,1308,PG2,27,2.5Y6/2,light brownish gray,3,2,1,1,2,11,0,60,1,15.7,1.43,,,,,,,,,,,
14334,L,272220,LC,72,1,1315,PG2,29,7.5YR6/6,reddish yellow,2,1,1,1,2,11,0,80,1,15.7,1.43,,,,,,,,,,,
14334,O,272220,LC,1,1,107,VG2,16,5YR5/8,yellowish red,0,0,1,1,2,11,0,59,1,15.7,1.43,,,,,,,,,,,
14334,P,272220,LC,71,1,1015,,,10YR6/4,light yellowish brown,0,0,1,1,2,11,0,60,1,15.7,1.43,,,,,,,,,,,
14334,Q,272220,LC,1,1,107,VG2,18,10YR5/4,yellowish brown,0,0,1,1,2,11,0,47,1,15.7,1.43,,,,,,,,,,,
14334,R,272220,LC,1,1,806,BG1,16,10YR5/3,brown,2,2,1,2,2,11,0,40,1,15.7,1.43,bowl,,,,,,,,,,
14334,S,272220,LC,71,1,617,BG3,28,2.5Y5/2,grayish brown,2,2,1,3,2,11,0,51,1,15.7,1.43,changed 14334(?) to 14334 2/16/11 AAP,,,,,,,,,,
14334,T,272220,,62,2,64,,,2.5Y5/2,grayish brown,1,2,1,2,2,11,0,109,1,15.7,1.43,Lug/Solid Handle,,,,,,,,,,
14334,U,272220,LC,41,1,269,,27,2.5Y6/4,light yellowish brownish,2,1,2,2,2,11,0,83,1,15.7,1.43,,,,,,,,,,,
14334,V,272220,LC,40,1,235,JG1,33,2.5Y6/2,light brownish gray,2,2,1,1,2,11,0,59,1,15.7,1.43,,,,,,,,,,,
14334,W,272220,LPC,71,1,1020,,35,10YR5/3,brown,2,2,1,2,2,11,0,78,1,15.7,1.43,,,,,,,,,,,
14334,X,272220,LC,71,1,1023,,50,10YR7/4,very pale brown,2,2,1,2,2,11,0,77,1,15.7,1.43,,,,,,,,,,,
14334,Z,272220,PC,41,1,207,JG1,29,10YR6/4,light yellowish brown,2,2,1,1,2,11,0,85,1,15.7,1.43,,,,,,,,,,,
14335,A,272220,LC,71,1,1031,,26,2.5Y6/2,light brownish gray,1,2,1,1,2,11,0,64,1,13.6,0.33,,,,,,,,,,,
14335,C,272220,LC,71,1,617,BG3,33,10YR6/4,light yellowish brown,1,2,1,1,2,11,0,71,1,13.6,0.33,,,,,,,,,,,
14335,E,272220,LC,71,1,615,,35,10YR6/4,light yellowish brown,2,3,1,1,2,11,0,71,1,13.6,0.33,,,,,,,,,,,
14335,F,272220,LC,71,1,1006,BG2,35,10YR6/4,light yellowish brown,2,2,1,1,2,11,0,68,1,13.6,0.33,,,,,,,,,,,
14335,G,272220,LC,71,1,1006,BG2,18,10YR5/4,yellowish brown,2,3,1,1,2,11,0,70,1,13.6,0.33,,,,,,,,,,,
14335,H,272220,LC,71,1,1014,BG2,32,2.5Y5/3,light olive brown,3,3,1,1,2,11,0,62,1,13.6,0.33,,,,,,,,,,,
14335,I,272220,LC,22,1,805,,25,2.5Y6/2,light brownish gray,3,2,1,1,2,11,0,68,1,13.6,0.33,,,,,,,,,,,
14335,J,272220,LPC,71,1,1020,,,7.5YR5/4,brown,2,0,1,1,0,11,0,82,1,13.6,0.33,,,,,,,,,,,
14335,K,272220,LC,71,1,809,BG1,42,10YR6/4,light yellowish brown,2,2,1,1,2,11,0,59,1,13.6,0.33,,,,,,,,,,,
14335,M,272220,LC,33,1,255,,17,2.5Y5/3,light olive brown,3,2,2,2,2,11,0,69,1,13.6,0.33,,,,,,,,,,,
14335,N,272220,PC,41,1,284,,29,10YR6/4,light yellowish brown,3,2,1,1,2,11,0,74,1,13.6,0.33,,,,,,,,,,,
14335,O,272220,PC,33,1,279,,,10YR5/4,yellowish brown,2,0,1,2,0,11,0,78,1,13.6,0.33,changed 14330(?) to 14335 2/16/11 AAP,,,,,,,,,,
14335,P,272220,,97,1,69,,,5YR6/8,light red,0,0,1,1,2,11,11,48,1,13.6,0.33,Possible Appendage/Incised Lines,,,,,,,,,,
14335,Q,272220,LC,52,1,52,,,2.5Y7/3,pale yellow,1,2,1,1,2,11,0,76,1,13.6,0.33,,,,,,,,,,,
14335,S,272220,LC,54,1,55,,,7.5YR6/6,reddish yellow,2,0,1,1,2,11,0,71,1,13.6,0.33,,,,,,,,,,,
14335,T,272220,LC,51,1,55,,,2.5Y7/4,pale yellow,2,1,1,1,2,11,0,61,1,13.6,0.33,,,,,,,,,,,
14335,U,272220,LC,51,1,51,,,10YR7/4,very pale brown,2,1,1,1,2,11,0,70,1,13.6,0.33,,,,,,,,,,,
14335,V,272220,LC,51,1,55,,,10YR3/3,dark brown,2,1,1,2,2,11,0,65,1,13.6,0.33,,,,,,,,,,,
14335,W,272220,LC,54,1,54,,,10YR6/3,pale brown,2,2,1,2,2,11,0,59,1,13.6,0.33,,,,,,,,,,,
14335,X,272220,LC,51,1,51,,,10YR6/4,light yellowish brown,2,2,1,2,2,11,0,56,1,13.6,0.33,,,,,,,,,,,
14335,Y,272220,LC,51,1,51,,,10YR7/3,very pale brown,1,0,1,1,2,11,0,69,1,13.6,0.33,,,,,,,,,,,
14336,A,272220,PC,71,1,615,,32,7.5YR4/6,strong brown,3,2,1,3,0,12,0,106,1,15.6,0.525,,,,,,,,,,,
14336,B,272220,PC,71,1,1017,,25,10YR6/3,pale brown,2,2,1,2,2,11,0,46,1,15.6,0.525,,,,,,,,,,,
14336,D,272220,LC,71,1,832,,,10YR7/3,very pale brown,3,2,1,2,2,11,0,70,1,15.6,0.525,,,,,,,,,,,
14336,E,272220,PC,78,1,1341,,,2.5Y5/2,grayish brown,2,2,1,2,2,11,0,58,1,15.6,0.525,,,,,,,,,,,
14336,F,272220,PC,71,1,1371,,,2.5Y6/4,light yellowish brownish,1,0,1,1,2,11,0,87,1,15.6,0.525,,,,,,,,,,,
14336,G,272220,PC,32,1,276,,23,10YR3/3,dark brown,2,0,1,2,2,11,0,77,1,15.6,0.525,,,,,,,,,,,
14336,H,272220,PC,42,1,204,,,2.5Y5/0,,1,0,1,1,2,11,0,86,1,15.6,0.525,,,,,,,,,,,
14336,I,272220,LC,30,1,233,JG1,,2.5Y5/2,grayish brown,2,2,1,1,2,11,0,60,1,15.6,0.525,,,,,,,,,,,
14336,J,272220,LC,54,1,55,,,10YR5/1,gray,2,2,1,1,2,11,0,64,1,15.6,0.525,,,,,,,,,,,
